Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.068s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.081s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.085s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.075s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:38,2024-02-26 11:52:38,0.077s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-26 11:52:38,2024-02-26 11:52:39,0.414s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-02-26 11:52:39,2024-02-26 11:52:39,0.156s,PASSED
delay(10),,,,2024-02-26 11:52:39,2024-02-26 11:52:49,10.015s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-26 11:52:49,2024-02-26 11:52:49,0.159s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-26 11:52:49,2024-02-26 11:52:49,0.080s,PASSED
takeScreenshot(),,,,2024-02-26 11:52:49,2024-02-26 11:52:50,0.408s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:50,2024-02-26 11:52:50,0.102s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i

5640 1714 8767""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:50,2024-02-26 11:52:55,5.073s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:55,2024-02-26 11:52:55,0.116s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:52:55,2024-02-26 11:53:00,5.056s,FAILED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:53:00,2024-02-26 11:53:07,6.676s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:07,2024-02-26 11:53:07,0.122s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:07,2024-02-26 11:53:07,0.071s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:07,2024-02-26 11:53:07,0.066s,PASSED
takeScreenshot(),,,,2024-02-26 11:53:07,2024-02-26 11:53:07,0.359s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:07,2024-02-26 11:53:07,0.146s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:07,2024-02-26 11:53:08,0.995s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:53:08,2024-02-26 11:53:08,0.092s,PASSED
takeScreenshot(),,,,2024-02-26 11:53:08,2024-02-26 11:53:09,0.350s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-02-26 11:53:09,2024-02-26 11:53:09,0.100s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Saving Account to G1A Account,,,,2024-02-26 11:53:09,2024-02-26 11:55:27,2m - 17.854s,FAILED
a = 8,,,,2024-02-26 11:53:09,2024-02-26 11:53:09,0.000s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-02-26 11:53:09,2024-02-26 11:53:10,0.738s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-02-26 11:53:10,2024-02-26 11:53:10,0.117s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-02-26 11:53:10,2024-02-26 11:53:40,30.099s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-02-26 11:53:40,2024-02-26 11:53:40,0.002s,PASSED
else,,,,2024-02-26 11:53:40,2024-02-26 11:53:40,0.001s,PASSED
delay(5),,,,2024-02-26 11:53:40,2024-02-26 11:53:45,5.040s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-02-26 11:53:45,2024-02-26 11:53:45,0.239s,PASSED
"digits = ""1000""",,,,2024-02-26 11:53:45,2024-02-26 11:53:45,0.001s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-02-26 11:53:45,2024-02-26 11:54:12,26.072s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""US Dol"", ""USD - US Dollar"")",,Select USD,,2024-02-26 11:54:12,2024-02-26 11:54:15,3.573s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:15,2024-02-26 11:54:16,0.879s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.092s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 10.00)",,,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.085s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.088s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 10.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:16,2024-02-26 11:54:16,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:16,2024-02-26 11:54:17,0.083s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:17,2024-02-26 11:54:17,0.075s,PASSED
takeScreenshot(),,,,2024-02-26 11:54:17,2024-02-26 11:54:17,0.416s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-26 11:54:17,2024-02-26 11:54:17,0.144s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:17,2024-02-26 11:54:19,1.365s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:19,2024-02-26 11:54:20,1.271s,PASSED
takeScreenshot(),,,,2024-02-26 11:54:20,2024-02-26 11:54:20,0.380s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-26 11:54:20,2024-02-26 11:54:21,0.728s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:21,2024-02-26 11:54:23,1.703s,PASSED
"roundedNumber1 = Validation.staffConvertUSDToMYR(currency_TextMsg2, 10.00)",,,,2024-02-26 11:54:23,2024-02-26 11:54:23,0.001s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-26 11:54:23,2024-02-26 11:54:23,0.093s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:23,2024-02-26 11:54:23,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:23,2024-02-26 11:54:23,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:23,2024-02-26 11:54:23,0.077s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i/n(USD)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:23,2024-02-26 11:54:28,5.094s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:28,2024-02-26 11:54:29,0.699s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:29,2024-02-26 11:54:29,0.099s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:29,2024-02-26 11:54:29,0.079s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:29,2024-02-26 11:54:29,0.085s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:29,2024-02-26 11:54:35,5.722s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-26 11:54:35,2024-02-26 11:54:35,0.383s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-26 11:54:35,2024-02-26 11:54:37,1.451s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:54:37,2024-02-26 11:54:43,6.611s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:43,2024-02-26 11:54:44,0.623s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-02-26 11:54:44,2024-02-26 11:54:48,4.632s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:48,2024-02-26 11:54:49,0.155s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.134s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 0, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.110s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.117s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.081s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.083s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.075s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.105s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.067s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:49,0.079s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:49,2024-02-26 11:54:50,0.068s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:54:50,2024-02-26 11:54:50,0.080s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-26 11:54:50,2024-02-26 11:54:50,0.484s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,Tap Share Receipt,,2024-02-26 11:54:50,2024-02-26 11:54:50,0.113s,PASSED
delay(10),,,,2024-02-26 11:54:50,2024-02-26 11:55:00,10.041s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-26 11:55:00,2024-02-26 11:55:01,0.302s,PASSED
delay(5),,,,2024-02-26 11:55:01,2024-02-26 11:55:06,5.010s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-26 11:55:06,2024-02-26 11:55:06,0.128s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:06,2024-02-26 11:55:06,0.107s,PASSED
takeScreenshot(),,,,2024-02-26 11:55:06,2024-02-26 11:55:06,0.609s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:06,2024-02-26 11:55:07,0.084s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Saving Account (MYR)

1140 1399 7724""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:07,2024-02-26 11:55:12,5.095s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:12,2024-02-26 11:55:12,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0001 8837""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:12,2024-02-26 11:55:17,5.103s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:17,2024-02-26 11:55:17,0.101s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:55:17,2024-02-26 11:55:24,6.716s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:24,2024-02-26 11:55:24,0.187s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:24,2024-02-26 11:55:24,0.090s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:24,2024-02-26 11:55:24,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:24,2024-02-26 11:55:24,0.082s,PASSED
takeScreenshot(),,,,2024-02-26 11:55:24,2024-02-26 11:55:25,0.501s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:25,2024-02-26 11:55:25,0.127s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:25,2024-02-26 11:55:26,1.219s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:55:26,2024-02-26 11:55:26,0.230s,PASSED
takeScreenshot(),,,,2024-02-26 11:55:26,2024-02-26 11:55:27,0.407s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,tap Done,,2024-02-26 11:55:27,2024-02-26 11:55:27,0.204s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Covert from USD to MYR,,,,2024-02-26 11:55:27,2024-02-26 11:57:40,2m - 13.054s,FAILED
a = 8,,,,2024-02-26 11:55:27,2024-02-26 11:55:27,0.000s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-02-26 11:55:27,2024-02-26 11:55:28,0.528s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-02-26 11:55:28,2024-02-26 11:55:28,0.166s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-02-26 11:55:28,2024-02-26 11:55:58,30.151s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-02-26 11:55:58,2024-02-26 11:55:58,0.001s,PASSED
else,,,,2024-02-26 11:55:58,2024-02-26 11:55:58,0.001s,PASSED
delay(5),,,,2024-02-26 11:55:58,2024-02-26 11:56:03,5.017s,PASSED
"comment(""TC039 - Validate user able to search for the currency"")",,,,2024-02-26 11:56:03,2024-02-26 11:56:03,0.007s,PASSED
"utilities.Market_Order.MarketOrder_FromDropdown(""US Dol"", ""USD - US Dollar"")",,,,2024-02-26 11:56:03,2024-02-26 11:56:07,3.738s,PASSED
delay(10),,,,2024-02-26 11:56:07,2024-02-26 11:56:17,10.012s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-02-26 11:56:17,2024-02-26 11:56:18,0.795s,PASSED
"digits = ""1000""",,,,2024-02-26 11:56:18,2024-02-26 11:56:18,0.000s,PASSED
Currency_Calculator.Currency_Numpad(digits),,,,2024-02-26 11:56:18,2024-02-26 11:56:21,2.994s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""MYR"", ""MYR - Malaysian Ringgit"")",,Verify Select Currency Page,,2024-02-26 11:56:21,2024-02-26 11:56:25,4.163s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:25,2024-02-26 11:56:26,0.898s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:26,2024-02-26 11:56:26,0.098s,PASSED
roundedNumber = Validation.convertMYRtoUSD(currency_TextMsg),,,,2024-02-26 11:56:26,2024-02-26 11:56:26,0.009s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:26,2024-02-26 11:56:26,0.095s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-26 11:56:26,2024-02-26 11:56:26,0.087s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:26,2024-02-26 11:56:26,0.104s,PASSED
takeScreenshot(),,,,2024-02-26 11:56:26,2024-02-26 11:56:27,0.421s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-26 11:56:27,2024-02-26 11:56:27,0.118s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:27,2024-02-26 11:56:27,0.762s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-02-26 11:56:27,2024-02-26 11:56:28,0.571s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:28,2024-02-26 11:56:28,0.125s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:56:28,2024-02-26 11:56:35,6.604s,PASSED
takeScreenshot(),,,,2024-02-26 11:56:35,2024-02-26 11:56:35,0.388s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-26 11:56:35,2024-02-26 11:56:36,0.785s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-26 11:56:36,2024-02-26 11:56:37,0.654s,PASSED
"comment(""Confirmation Page"")",,,,2024-02-26 11:56:37,2024-02-26 11:56:37,0.001s,PASSED
"currency_TextMsg2 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:37,2024-02-26 11:56:39,2.000s,PASSED
roundedNumber2 = Validation.convertMYRtoUSD(currency_TextMsg2),,,,2024-02-26 11:56:39,2024-02-26 11:56:39,0.000s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:39,2024-02-26 11:56:39,0.078s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR "" + roundedNumber2]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:39,2024-02-26 11:56:44,5.124s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-26 11:56:44,2024-02-26 11:56:44,0.366s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-26 11:56:44,2024-02-26 11:56:46,1.404s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-26 11:56:46,2024-02-26 11:56:52,6.637s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,Tap Confirm button,,2024-02-26 11:56:52,2024-02-26 11:56:53,0.549s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful,,2024-02-26 11:56:53,2024-02-26 11:56:58,5.564s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:58,2024-02-26 11:56:58,0.079s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-26 11:56:58,2024-02-26 11:56:59,0.074s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 5, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-02-26 11:56:59,2024-02-26 11:56:59,0.069s,PASSED
