Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.097s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.084s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,Verify the coversion MYR,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.080s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,TC079 -  Validate the correct currency on amount to receive,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.080s,PASSED
takeScreenshot(),,,,2024-02-29 17:14:54,2024-02-29 17:14:54,0.452s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-29 17:14:54,2024-02-29 17:14:55,0.223s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Step 2 of 2 page,,2024-02-29 17:14:55,2024-02-29 17:14:56,1.592s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Step 2 of 2""]), 5, CONTINUE_ON_FAILURE)",,Verify Account Selection Page,,2024-02-29 17:14:56,2024-02-29 17:14:56,0.147s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD/MYR""]), 5, CONTINUE_ON_FAILURE)",,Check the USD/MYR,,2024-02-29 17:14:56,2024-02-29 17:14:57,0.653s,PASSED
"verifyElementExist(findTestObject(""SOW2-Market Order/android.widget.TextView - Im converting""), 5, CONTINUE_ON_FAILURE)",,Verify Im coverting label,,2024-02-29 17:14:57,2024-02-29 17:14:57,0.114s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 50.00""]), 5, CONTINUE_ON_FAILURE)",,Verify MYR,,2024-02-29 17:14:57,2024-02-29 17:14:57,0.088s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:14:57,2024-02-29 17:14:57,0.080s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:14:57,2024-02-29 17:14:57,0.072s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:14:57,2024-02-29 17:15:04,6.726s,PASSED
takeScreenshot(),,,,2024-02-29 17:15:04,2024-02-29 17:15:05,0.665s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-29 17:15:05,2024-02-29 17:15:05,0.265s,PASSED
"currency_TextMsg1 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:05,2024-02-29 17:15:07,2.030s,PASSED
roundedNumber1 = Validation.convertUSDToMYR(currency_TextMsg1),,,,2024-02-29 17:15:07,2024-02-29 17:15:07,0.001s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-29 17:15:07,2024-02-29 17:15:07,0.135s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:07,2024-02-29 17:15:07,0.119s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,Verify Transfer from is showing Global Access Account-i,,2024-02-29 17:15:07,2024-02-29 17:15:07,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:07,2024-02-29 17:15:08,0.196s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)""]), 5, CONTINUE_ON_FAILURE)",,Verify Transfer TO is showing Global Access Account-i,,2024-02-29 17:15:08,2024-02-29 17:15:08,0.646s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:08,2024-02-29 17:15:08,0.117s,PASSED
"println(""below is the rounded number"" + roundedNumber1)",,,,2024-02-29 17:15:08,2024-02-29 17:15:08,0.005s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-02-29 17:15:08,2024-02-29 17:15:08,0.106s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:08,2024-02-29 17:15:09,0.720s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:09,2024-02-29 17:15:09,0.160s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:09,2024-02-29 17:15:14,5.132s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:15:14,2024-02-29 17:15:15,0.490s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-29 17:15:15,2024-02-29 17:15:15,0.276s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:15:15,2024-02-29 17:15:22,6.806s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:22,2024-02-29 17:15:22,0.291s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:22,2024-02-29 17:15:29,6.761s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:29,2024-02-29 17:15:29,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:29,2024-02-29 17:15:29,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:29,2024-02-29 17:15:29,0.078s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Date & time""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:29,2024-02-29 17:15:29,0.071s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Converted from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:29,2024-02-29 17:15:30,0.063s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.087s,PASSED
CurrentDate = Validation.datetime(),,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.063s,PASSED
"comment(""The Current Date is "" + CurrentDate)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.001s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.070s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.077s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.067s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.074s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:30,2024-02-29 17:15:30,0.071s,PASSED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:15:30,2024-02-29 17:15:31,0.468s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Share Receipt""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:31,2024-02-29 17:15:31,0.202s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,Wait for Share Receipt to show,,2024-02-29 17:15:31,2024-02-29 17:15:34,3.609s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Completed""]), 5, CONTINUE_ON_FAILURE)",,Receipt show successful,,2024-02-29 17:15:34,2024-02-29 17:15:34,0.077s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Exchange""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:34,2024-02-29 17:15:35,0.072s,PASSED
takeScreenshot(),,,,2024-02-29 17:15:35,2024-02-29 17:15:35,0.583s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""From account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:35,2024-02-29 17:15:35,0.161s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (MYR)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(MYR),,2024-02-29 17:15:35,2024-02-29 17:15:40,5.114s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""To account""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:40,2024-02-29 17:15:41,0.111s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)

9000 0002 1160""]), 5, CONTINUE_ON_FAILURE)",,Check Global Access Account-i(USD),,2024-02-29 17:15:41,2024-02-29 17:15:46,5.102s,FAILED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:46,2024-02-29 17:15:46,0.105s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:15:46,2024-02-29 17:15:53,6.868s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":Conversion_Fee]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:53,2024-02-29 17:15:53,0.192s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:53,2024-02-29 17:15:53,0.110s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount received""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:53,2024-02-29 17:15:53,0.145s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,Verify the Conversion Amount USD,,2024-02-29 17:15:53,2024-02-29 17:15:53,0.100s,PASSED
takeScreenshot(),,,,2024-02-29 17:15:53,2024-02-29 17:15:54,0.594s,PASSED
"tap(findTestObject(""Market Order Page/android.widget.ImageViewBack_Button""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:54,2024-02-29 17:15:54,0.390s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:54,2024-02-29 17:15:55,1.075s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:55,2024-02-29 17:15:55,0.166s,PASSED
takeScreenshot(),,,,2024-02-29 17:15:55,2024-02-29 17:15:56,0.466s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Done""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:15:56,2024-02-29 17:15:56,0.237s,PASSED
,,,,,,,
Test Cases/RETAILFX-SOW2 Market Order/Entry Point - Quick Action/SOW2 - Current account to G1A Account,,,,2024-02-29 17:15:56,2024-02-29 17:18:07,2m - 10.513s,FAILED
a = 8,,,,2024-02-29 17:15:56,2024-02-29 17:15:56,0.001s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":findTestData(""Username_Password"").getValue(""G1A_Account_No"", a)]), 0, CONTINUE_ON_FAILURE)",,Select G1A Account,,2024-02-29 17:15:56,2024-02-29 17:15:58,1.047s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Convert Currency""]), 0, CONTINUE_ON_FAILURE)",,Tap on Convert Currency,,2024-02-29 17:15:58,2024-02-29 17:15:58,0.411s,PASSED
"checkLinkedDevice = Validation.checkElementExists(""Object Repository/Market Order Page/android.widget.TextView - Enter your password"")",,Check for the 1st Login,,2024-02-29 17:15:58,2024-02-29 17:16:28,30.127s,PASSED
if (checkLinkedDevice == true),,Check is there is password page,,2024-02-29 17:16:28,2024-02-29 17:16:28,0.001s,PASSED
else,,,,2024-02-29 17:16:28,2024-02-29 17:16:28,0.000s,PASSED
delay(5),,,,2024-02-29 17:16:28,2024-02-29 17:16:33,5.015s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.TextView _EditText""), 0, CONTINUE_ON_FAILURE)",,Tap on the Im converting,,2024-02-29 17:16:33,2024-02-29 17:16:33,0.235s,PASSED
"digits = ""1000""",,,,2024-02-29 17:16:33,2024-02-29 17:16:33,0.002s,PASSED
currency_Numpad(digits),,,,2024-02-29 17:16:33,2024-02-29 17:16:33,0.007s,PASSED
digit_length = digits.length(),,,,2024-02-29 17:16:33,2024-02-29 17:16:33,0.000s,PASSED
"for ([i = 0, i < digit_length, (i++)])",,,,2024-02-29 17:16:33,2024-02-29 17:16:54,20.564s,PASSED
"tap(findTestObject(""Object Repository/Calc_Pad/android.widget.Image""), 5, OPTIONAL)",,,,2024-02-29 17:16:54,2024-02-29 17:16:59,5.120s,PASSED
"utilities.Mobile_Keywords.sow2market_orderdropdown(""US Dol"", ""USD - US Dollar"")",,Select USD,,2024-02-29 17:16:59,2024-02-29 17:17:04,5.127s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:04,2024-02-29 17:17:05,1.061s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Exchange rate""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:05,2024-02-29 17:17:05,0.108s,PASSED
"currency_TextMsg = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:05,2024-02-29 17:17:05,0.079s,PASSED
"roundedNumber = Validation.staffConvertUSDToMYR(currency_TextMsg, 10.00)",,,,2024-02-29 17:17:05,2024-02-29 17:17:05,0.006s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Conversion fee""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:05,2024-02-29 17:17:05,0.082s,PASSED
"Conversion_Fee = getText(findTestObject(""SOW2-Market Order/ConversionFee_Text""), 5, CONTINUE_ON_FAILURE)",,get Conversion Fee,,2024-02-29 17:17:05,2024-02-29 17:17:06,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Total to pay""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:06,2024-02-29 17:17:06,0.076s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""MYR 10.00""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:06,2024-02-29 17:17:06,0.066s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:06,2024-02-29 17:17:06,0.117s,PASSED
"verifyElementExist(findTestObject(""General/android.widget.EditText _AmountReceived"", [""text"":roundedNumber]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:06,2024-02-29 17:17:06,0.083s,PASSED
takeScreenshot(),,,,2024-02-29 17:17:06,2024-02-29 17:17:06,0.454s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Next""]), 0, CONTINUE_ON_FAILURE)",,Tap Next,,2024-02-29 17:17:06,2024-02-29 17:17:07,0.237s,PASSED
"swipe(450, 884, 0, 884, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:07,2024-02-29 17:17:08,1.458s,PASSED
"tap(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i (MYR)""]), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:08,2024-02-29 17:17:09,0.557s,PASSED
takeScreenshot(),,,,2024-02-29 17:17:09,2024-02-29 17:17:09,0.564s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Get Quote""]), 0, CONTINUE_ON_FAILURE)",,Tap to get qoute,,2024-02-29 17:17:09,2024-02-29 17:17:10,0.338s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,Wait for confirmation page to show,,2024-02-29 17:17:10,2024-02-29 17:17:11,1.821s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Confirmation""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:11,2024-02-29 17:17:12,0.167s,PASSED
"currency_TextMsg1 = getText(findTestObject(""General/android.widget.TextView _Conversion""), 0, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:12,2024-02-29 17:17:12,0.101s,PASSED
"roundedNumber1 = Validation.staffConvertUSDToMYR(currency_TextMsg1, 10.00)",,,,2024-02-29 17:17:12,2024-02-29 17:17:12,0.002s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer from""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:12,2024-02-29 17:17:12,0.082s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Current Account-i (MYR)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:12,2024-02-29 17:17:12,0.092s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transfer to""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:12,2024-02-29 17:17:13,0.939s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Global Access Account-i (USD)""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:13,2024-02-29 17:17:13,0.198s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Amount to receive""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:13,2024-02-29 17:17:13,0.089s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""USD "" + roundedNumber1]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:13,2024-02-29 17:17:14,0.699s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction type""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:14,2024-02-29 17:17:14,0.149s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Currency Conversion""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:14,2024-02-29 17:17:15,0.772s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms & Conditions for this transfer.""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:15,2024-02-29 17:17:20,5.131s,FAILED
takeScreenshot(CONTINUE_ON_FAILURE),,,,2024-02-29 17:17:20,2024-02-29 17:17:20,0.520s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.view.View - I have read and agree to the BNM Foreign Exchange Rules, I accept the declaration as well as the Terms  Conditions for this transfer""), 0, CONTINUE_ON_FAILURE)",,Confirm Term & Condition,,2024-02-29 17:17:20,2024-02-29 17:17:21,0.501s,PASSED
utilities.Mobile_Keywords.scrollFromTopToBottom(),,,,2024-02-29 17:17:21,2024-02-29 17:17:28,6.847s,PASSED
"tap(findTestObject(""SOW2-Market Order/android.widget.Dynamic_Button"", [""text"":""Confirm""]), 0, CONTINUE_ON_FAILURE)",,Tap Confirm,,2024-02-29 17:17:28,2024-02-29 17:17:28,0.320s,PASSED
"waitForElementPresent(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,Transaction Successful page,,2024-02-29 17:17:28,2024-02-29 17:17:34,6.333s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Transaction Successful""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:34,2024-02-29 17:17:34,0.095s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Reference ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:34,2024-02-29 17:17:34,0.072s,PASSED
"verifyElementExist(findTestObject(""Global Account Page/dynamicText"", [""text"":""Order ID""]), 5, CONTINUE_ON_FAILURE)",,,,2024-02-29 17:17:34,2024-02-29 17:17:35,0.082s,PASSED
"reference_id = getText(findTestObject(""Market Order Page/android.widget.TextView - Reference ID""), 5, CONTINUE_ON_FAILURE)",,Get ReferenceID,,2024-02-29 17:17:35,2024-02-29 17:17:35,0.081s,PASSED
